text,base_prob_TRUE,specialist_prob_TRUE,route_band,route_used,final_label
"Heading out into that big blue world beyond Queens is something I am inherently scared about.. I’ve been to the West Coast a few times, but it’s always been for the purpose of visiting someone or something, never just going.",0.2965753,0.17659946,low_025_high_075,specialist_uncertain_band,TRUE
"From plush corduroyes from European mills dating hindustony, India, Pakistan And Bangladesh have long fled.
While white cotton and linen fabrics from China and Egypt are still available, they are expensive.",0.7471863,0.6889144,low_025_high_075,specialist_uncertain_band,TRUE
"Its regular maintenance demands using the appropriate system of maintenance, which includes regular cleaning and maintenance of the heating, air conditioning and ventilation systems, as well as regular inspection of the structure’s insulation, ducts, and other components.",0.005143257,0.008953354,low_025_high_075,base_low_confident_FALSE,FALSE
"They've been wet, so the sheets including pillow- *sniff*. I assumed another person's scent smells difference are the most important aspect of a woman's.",0.9602066,0.94081914,low_025_high_075,base_high_confident_TRUE,TRUE
When approaching from there it helps improve security is to place heavy bickering plants around the perimeter of the house.,0.00698457,0.01192377,low_025_high_075,base_low_confident_FALSE,FALSE
"Could to help you narrow goals."", 0));

        while(true/*!goalMet*/) {
            // check if the current node is the goal node
            if(currentNode.",0.05467148,0.07809142,low_025_high_075,base_low_confident_FALSE,FALSE
We often unknowingly create increasingly stronger sources for interrupters who are not even aware of their own potential as a source of interruption.,0.0059632803,0.010102582,low_025_high_075,base_low_confident_FALSE,FALSE
"Over his/her years teaching writing under the auspices at Fullbright College, Professor Ricks has taught a variety of courses in creative writing, such as fiction, poetry, drama, and nonfiction.",0.005071971,0.009058032,low_025_high_075,base_low_confident_FALSE,FALSE
Nowadays we pretty easily carry around smaller computer systems readily available at all times–our mobile phones.,0.0039847386,0.007224974,low_025_high_075,base_low_confident_FALSE,FALSE
"That would definitely save my bologna.""
""I'm glad there is a science-backed way to cure my bologna addiction.",0.00590575,0.011218336,low_025_high_075,base_low_confident_FALSE,FALSE
"Start in scattered areas, then move on the straight klipslice Korean sheared hair by cutting light individual hairs without pa #2.",0.9787593,0.97217983,low_025_high_075,base_high_confident_TRUE,TRUE
"idel on this page when they can haul my bike,motorcycle or other vehicle weather permitting times per week | open | hours: 8am-10pm.",0.6749033,0.7241884,low_025_high_075,specialist_uncertain_band,TRUE
"What improvements you'd see arise therein relies entirely upon one who has an interest in the project, which is to say, you.",0.0041866824,0.0071237483,low_025_high_075,base_low_confident_FALSE,FALSE
"The text format is not very lycol-friendly. Based either ""I'm not a doctor but"" or ""I'm not a physicist but"", you can explain why the author of this book is not a doctor or a physicist.",0.122932434,0.12048596,low_025_high_075,base_low_confident_FALSE,FALSE
Then moving blocks allows you the most. They have called this one. Use a different container Two containers sold as aquariums created a new home for all your needs.,0.9798829,0.9697871,low_025_high_075,base_high_confident_TRUE,TRUE
"Could include a balance proportion then? Maybe a breakdown at per meal? I'm not sure how that would work as far as making the plan, but I think it would be helpful to know the percentages for each category.",0.005069807,0.009239711,low_025_high_075,base_low_confident_FALSE,FALSE
"My company dismissed employee who is often rude Many employees overpredict and overspend causing them great grief, and applicants will post their professional qualifications to attract a higher salary.",0.98122805,0.9726561,low_025_high_075,base_high_confident_TRUE,TRUE
")

Second sentence Edit  
The second part described the two sections covered on both the video on YouTube and graph-green-home.",0.702775,0.6662453,low_025_high_075,specialist_uncertain_band,TRUE
"By setting accomplishables goals, you raise the ""bar"", so that you are encouraging people, within their capabilities, to ""reach"" further and achieve more.",0.0064423555,0.013465208,low_025_high_075,base_low_confident_FALSE,FALSE
"How’s that weather looking, Angely?! 🛬 Read Time: ~ 2 mins.",0.008020806,0.015176078,low_025_high_075,base_low_confident_FALSE,FALSE
By applying these smile backed concepts during challenging times you bring goodness into yourself and others.,0.0041890927,0.0072700894,low_025_high_075,base_low_confident_FALSE,FALSE
A popular method of engaging and retaining with customers or followers involves the right use and implementation of social media.,0.003941574,0.0070200698,low_025_high_075,base_low_confident_FALSE,FALSE
Feedback received from Stake-holder’s regarding the meeting scheduling indicated most would desire more notice when scheduling meetings.,0.0048302715,0.008587734,low_025_high_075,base_low_confident_FALSE,FALSE
"""These words echoed a common feeling found normally used in a variety words. ""That's a good point,"" she said.",0.019482294,0.04050584,low_025_high_075,base_low_confident_FALSE,FALSE
So to summarize the talk starts using a dog as compared against the human being.,0.0038211641,0.0066905017,low_025_high_075,base_low_confident_FALSE,FALSE
"Introduced on April ninth interviews event held by Sony, the audience was just a few days ago.",0.006162796,0.011224521,low_025_high_075,base_low_confident_FALSE,FALSE
"Electro-deposition processes are commonly embedded in these stages as well. Generally, most processes are optimized for a specific alloy, and any deviations from the recommended conditions may result in significant changes in the morphology, composition or quality of the coatings.",0.03837429,0.2192673,low_025_high_075,base_low_confident_FALSE,FALSE
"While other products have worked for my different [suggestions here need quotes page], I don't think I've found anything that works for all of them.",0.010685547,0.01901462,low_025_high_075,base_low_confident_FALSE,FALSE
"})
    { text: Viscouty: 25. ""It is advisable, if possible, to avoid the use of the term 'military' in any application of the word 'intelligence'.",0.020899717,0.039552324,low_025_high_075,base_low_confident_FALSE,FALSE
Thank goodness ZDnet Comment posted by Zoltár on 11/2/2008 at 8.,0.007174693,0.012980986,low_025_high_075,base_low_confident_FALSE,FALSE
"It enhances consumer trust for electric business equipment providers}, which motiv8e d, 4040 SWIFT, BART Highway 61, DUBBO, NSW 2830, AUSTRALIA.",0.96564543,0.94286746,low_025_high_075,base_high_confident_TRUE,TRUE
"It occurred for you well?
I have not been there in times of old.",0.004940961,0.008791897,low_025_high_075,base_low_confident_FALSE,FALSE
"List any financial improvements your life needs, including everything from the purchase an new car down to the latest smart phone.",0.004320169,0.00798855,low_025_high_075,base_low_confident_FALSE,FALSE
"Have the ski resorts already barricided myself into a ""Come Skiing/Leave Skiing"" cycle.",0.0057172473,0.010382913,low_025_high_075,base_low_confident_FALSE,FALSE
from: Fixing A Forence Arlene Laptop? Check Our Guide!,0.016037317,0.027913379,low_025_high_075,base_low_confident_FALSE,FALSE
"Come spend sometime, explore workshops pertaining local art programs; shop for art, jewelry, and souvenirs.",0.0062050107,0.011593492,low_025_high_075,base_low_confident_FALSE,FALSE
"What's bad? Well, if cut pile rugs aren t cleaned satisficingly, they can become a breeding ground for dust mites, mold, mildew, and bacteria.",0.0080052195,0.017744597,low_025_high_075,base_low_confident_FALSE,FALSE
"nos
From secluded cabins deep.Ekokomo.com offers the ultimate immersive luxury travel experience, taking you beyond the ordinary to the extraordinary.",0.05064415,0.0666093,low_025_high_075,base_low_confident_FALSE,FALSE
"literally just make you a better mark yourself/or someone for a certain amount you. I can't really do that without some sort of interaction, though, so I suppose I could be a bit more specific about what I think you're doing wrong.",0.020137945,0.028383015,low_025_high_075,base_low_confident_FALSE,FALSE
"Cheers!')

#user: write the theme song to represent your hometown. The song should reflect the culture, landmarks, and history of the area.",0.009789378,0.0169492,low_025_high_075,base_low_confident_FALSE,FALSE
Throughout each recipe—a technique is highlighted and intentional steps slow-mouth the recipes down these notes are included summaril™sàtèr.,0.97798073,0.9628449,low_025_high_075,base_high_confident_TRUE,TRUE
"We will find high-demand products and offer them as fabulous bundles. [email protected], Marketing Manager), via email, order transactions ('order@'), and by phone.",0.9758242,0.962135,low_025_high_075,base_high_confident_TRUE,TRUE
However the cost may suffer variations given the extent written in between the laptop and the computer desk.,0.0054020914,0.009898506,low_025_high_075,base_low_confident_FALSE,FALSE
"Should do some DIY repairs myself truly wise""
""Could use to have an extra pair of hands""
""Should have some spare time soon""
""Could make a difference to the world""
""Could be a good thing to do""
""Could make me feel good""
""Could be a positive change""
""Could be a good idea""
""Could be a lot of fun""
""Could be a great adventure""
""Could be a real challenge""
""Could be a bit scary""
""Could be a bit of a risk""
""Could be a bit of a mess""
""Could be a bit of a pain in the arse""
""Could be a bit of a hassle""
""Could be a bit of a nuisance""
""Could be a bit of a nuisance to deal with""
""Could be a bit of a pain in the neck""
""Could be a bit of a pain in the backside""
""Could be a bit of a pain in the behind""
""Could be a bit of a pain in the butt""
""Could be a bit of a pain in.",0.9442443,0.83129734,low_025_high_075,base_high_confident_TRUE,TRUE
"Research demonstrates that effective exp ...more »
The 300 Hour Rule.",0.00568243,0.01048621,low_025_high_075,base_low_confident_FALSE,FALSE
At Petco Well your cat will love it. Offers a totally realistic batting experience gives her plenty the opportunity of exercise). These lively toys could keep your cat entertained for hours on end.,0.9876346,0.98151165,low_025_high_075,base_high_confident_TRUE,TRUE
Traffic- and noise-induced living became synonymous for the “dis-animalized” urban environment.,0.005153275,0.009405654,low_025_high_075,base_low_confident_FALSE,FALSE
"Although most people don+t interrelize, trash, its end result can be quite impressive, and it can also be very good for the environment.",0.0055426992,0.009748165,low_025_high_075,base_low_confident_FALSE,FALSE
"Presentation by Mr Peter Molmud at the World Olive Biographical information includes date, cause of retirement, and a brief summary of accomplishments.",0.01196289,0.02317381,low_025_high_075,base_low_confident_FALSE,FALSE
"In order improve my productivity and chances relating PATCH, we need immediate change in the system.",0.0048448346,0.008600227,low_025_high_075,base_low_confident_FALSE,FALSE
"While many Disney live-action remakers faithfully cadres to The Little Menagerie, the upcoming live-action remake of The Little Mermaid is taking a very different approach.",0.0075425566,0.01590253,low_025_high_075,base_low_confident_FALSE,FALSE
"My gluten allergic daughter loves anything gourmet, from houibilache cheese crisss to gourmet chocolate moussses; it comes as natural to her as breathing.",0.53134066,0.59805185,low_025_high_075,specialist_uncertain_band,TRUE
"| wind turbines

Ask you a question related: Installer not showing up in the list.",0.006261817,0.0115363775,low_025_high_075,base_low_confident_FALSE,FALSE
My recommendation is as baseline before engaging in marathon team training would benefit from 6 months of training as a team.,0.004305528,0.007273216,low_025_high_075,base_low_confident_FALSE,FALSE
"For proper crab flavor to penetrate like the wind gently through heirlooky leaves), the first thing the crabs do-after their female counterparts, of course, have been selected and taken out of the water and put to bed in the dark-walk slowly up the beach to find the tastiest morsels, the most succulent shoots of grass, the most tender shoots of succulent greenery.",0.9657634,0.95284325,low_025_high_075,base_high_confident_TRUE,TRUE
In small doses of less foam or detergent.apply it always purifying properties. On my skin and hair and is perfect for oily hair.,0.82771754,0.7087977,low_025_high_075,base_high_confident_TRUE,TRUE
Within Asian cuisine platforms exist a wide array materials and accepted food ways of behavior which help us to understand the variations seen around different cultural regions.,0.060329475,0.34887946,low_025_high_075,base_low_confident_FALSE,FALSE
"Encyclishers with 91 or more words), enclose the title in quotation marks.",0.008824979,0.014958869,low_025_high_075,base_low_confident_FALSE,FALSE
"But after the initial explosion along Sunset Boulnvard® in Burbank landed the bodies they were laying - - and the bodies of a few of the ""lucky"" ones who were able to run - in a nearby pool, the police realized that this was no ordinary fire.",0.9503858,0.91248435,low_025_high_075,base_high_confident_TRUE,TRUE
"Inevitably when you move someday circumstances can change; for instance if family members live out of town or even in a different state, they may not be able to attend your wedding.",0.0047242166,0.007607075,low_025_high_075,base_low_confident_FALSE,FALSE
"003 : What is Marmi di Pom
They are not actually miodi ripabiliThis will mess up traffic and make it difficult for me to get to work.",0.9335434,0.8761548,low_025_high_075,base_high_confident_TRUE,TRUE
""", 98: The Cotton-Tale of Cinder and Jeanie"", by Lillian G.",0.015573101,0.024913352,low_025_high_075,base_low_confident_FALSE,FALSE
"Do comment please.</more text>anduser:

I'm curious about the current trends in the market.",0.006053259,0.010708306,low_025_high_075,base_low_confident_FALSE,FALSE
"Try to incorporate French delicate ingredients, sauces such, recipes focus on using fresh, seasonal produce.",0.005411425,0.00971331,low_025_high_075,base_low_confident_FALSE,FALSE
"Next it’s time ...

more

## On the Origin and History of the Name ""Nevada""

The name ""Nevada"" is from the Spanish word ""nevada,"" meaning ""snow-covered.",0.04731095,0.0589054,low_025_high_075,base_low_confident_FALSE,FALSE
"Once upon give me some suggestions. Based solely as.""
""Give!""
""Can we get artistic permission to use our friend 's photograph for our wedding invitations.",0.9678752,0.9557675,low_025_high_075,base_high_confident_TRUE,TRUE
"With construction starting, Jim estimated that the travel time across town would be cut in half.",0.003949372,0.0068762866,low_025_high_075,base_low_confident_FALSE,FALSE
"The specific location hasn'""Ft mentioned (but maybe it's not necessary for this recipe).",0.010220851,0.017458884,low_025_high_075,base_low_confident_FALSE,FALSE
"Are their sales really good after harvest?) and what other questions!!! Based on some of my posts, I have found that I am a bit of a ""foodie"" and I love to try new foods and recipes.",0.0066697644,0.011742784,low_025_high_075,base_low_confident_FALSE,FALSE
"According Jermiah Pardy... More weather Colorado, forecast .
The Denver City Council asked the public for awards that commemorate the contributions of the community to the city's history, and the public responded with more than 200 nominations, which were narrowed down to the top ten.",0.036013782,0.05140934,low_025_high_075,base_low_confident_FALSE,FALSE
"The perfect running shoe choice not just rests on personal styles, fit requirements except also on the type of event you are going to participate in.",0.0060772225,0.011156084,low_025_high_075,base_low_confident_FALSE,FALSE
Here beneath the dense foliage big basins with clear view into the water below.,0.005766432,0.01000402,low_025_high_075,base_low_confident_FALSE,FALSE
For that reason the next portion pays lots more focus for making use regarding eco-friendly and renewable resources of strength.,0.012616344,0.027792078,low_025_high_075,base_low_confident_FALSE,FALSE
"Mr. Johnson opened nonchalante eyes; inside, he felt a warm, glowing sense of contentment.",0.0042693545,0.007320695,low_025_high_075,base_low_confident_FALSE,FALSE
"Use content tagged by Jayakani, Raveendhar Chettiar to gain insights into the author's work.",0.0047373828,0.008357454,low_025_high_075,base_low_confident_FALSE,FALSE
"This makes Fall planting a bit trickinessbusiness because of lowest temperatures. The first frost duration is six week away by calculating six weeks from the current date, and the second frost duration is 8 weeks away.",0.8308253,0.82238597,low_025_high_075,base_high_confident_TRUE,TRUE
"As multiple bus lines operate almost always non-stop services through diverse stops like residential areas, commercial districts, and tourist spots, the bus network is a popular option for both locals and tourists alike.",0.005947566,0.010019386,low_025_high_075,base_low_confident_FALSE,FALSE
"I looked up ""preuating""suffixed form, expecting a play on ""preaching"" or ""preaching"" suffixed by ""er"" or ""ing"", but I was wrong.",0.773327,0.6459973,low_025_high_075,base_high_confident_TRUE,TRUE
"_

I think the best initial items all fit together in ways I knew already, but which I'd never put into words.",0.0043362305,0.0073089227,low_025_high_075,base_low_confident_FALSE,FALSE
"Discuss specific metrics like the amount ...[+]

[02]</s>Your comment is awaiting moderation.",0.008419748,0.015150636,low_025_high_075,base_low_confident_FALSE,FALSE
"Malaysia and other south-esteem agencies, the World Wildlife. It was among companies that were in the process of being sold off to raise funds for the government's 2014 budget.",0.057904925,0.053406693,low_025_high_075,base_low_confident_FALSE,FALSE
"ROSS NOCK, OWNER

To ich verro brute force durchsetupe die. Stelle 1 av, des kaisers, und 2.",0.9540538,0.8987984,low_025_high_075,base_high_confident_TRUE,TRUE
Here a few things to get meal conversation into the gift-gIVER’S head.,0.004816993,0.008928599,low_025_high_075,base_low_confident_FALSE,FALSE
"Grinding is best done right af A kitchen grinder can produce incomplete grinding, making the coffee taste bitter.",0.0042600124,0.0071207737,low_025_high_075,base_low_confident_FALSE,FALSE
"Additionally making certain environmental/urgency demands (lights in the hallways, etc.",0.0070942407,0.01294978,low_025_high_075,base_low_confident_FALSE,FALSE
"System Integrals Corporation recalls three e-Commerce websites they designed.
Case Study: Project Management for Software Development
The following is a case study of a project management system for software development.",0.0067589637,0.011819873,low_025_high_075,base_low_confident_FALSE,FALSE
"Friends that are connected by continued proximity to a particular person tend more and... Read More
How to Use Facebook Insights to Track Your Audience Engagement
In this article, we’ll discuss how to use Facebook Insights to track your audience engagement, what metrics to look for, and how to interpret them.",0.0049523823,0.008059474,low_025_high_075,base_low_confident_FALSE,FALSE
[DECODE ERROR] Invalid UTF-8 sequence detected.,0.008492969,0.015327289,low_025_high_075,base_low_confident_FALSE,FALSE
"And while working, commuting, eating packaging-based ‘me-food,’ rushing through life, I was always tired.",0.0064635477,0.012642186,low_025_high_075,base_low_confident_FALSE,FALSE
"There could def take a while.
And ants on mars falls down my throat. Hearing pepper in places one had enough to kill a man.",0.98033625,0.972962,low_025_high_075,base_high_confident_TRUE,TRUE
"There're a few things I want go over real quick, though.""

He sat even closer to them, and leaned in, so his breath brushed against their ears.",0.0075178994,0.013626332,low_025_high_075,base_low_confident_FALSE,FALSE
"Proper utilization rationale for the usage is also essential.""

""They are deemed to assist in accelerating the charging procedure, however, users must still wait out for their devices to be fully charged.",0.9724557,0.96117723,low_025_high_075,base_high_confident_TRUE,TRUE
Sure other things come off – money from say a couch or whatever – those shops intent on retail store corporations will be the ones that are likely to have the most readily useful prices.,0.90413326,0.91073817,low_025_high_075,base_high_confident_TRUE,TRUE
There hasnâ&#$ix;s been really any drawback on that. Nonetheless the reality is that the majority aged doneness is reached at 140Â°F.,0.9740018,0.9628951,low_025_high_075,base_high_confident_TRUE,TRUE
"In my photography sessions, I enjoy postman and mailmen as customers. I have a lot of fun with them because they are very interesting people.",0.0049929894,0.007291638,low_025_high_075,base_low_confident_FALSE,FALSE
"Can these topics include personal health scanning - including blood analysis? Many machines are available to do this in the home, but they are expensive.",0.00401136,0.0065869936,low_025_high_075,base_low_confident_FALSE,FALSE
"Smart grids have made it everywhere; from your local store electronics products and appliances, to your home appliances, and even to your car.",0.004844076,0.008951455,low_025_high_075,base_low_confident_FALSE,FALSE
Our goal? Capture through capturing photography and videographic content showcasing everything there's to love about your products and services.,0.004233898,0.007586225,low_025_high_075,base_low_confident_FALSE,FALSE
"Linkedin has an array to become phenomenon, but it only took eleven years to reach 500 million users.",0.0040124245,0.007021582,low_025_high_075,base_low_confident_FALSE,FALSE
"As I use a lot, single odessas kitchen is my area, I prefer to cook my meals in a pressure cooker, it is very convenient and time-saving.",0.01575515,0.023063883,low_025_high_075,base_low_confident_FALSE,FALSE
Surpising since K is pretty pickety with her sauces. She surprised even herself.,0.0066255657,0.009881226,low_025_high_075,base_low_confident_FALSE,FALSE
A Tornado watch/warna is declared for our region early in the late afternoon.,0.0061499476,0.011328746,low_025_high_075,base_low_confident_FALSE,FALSE
"Red-yellow-green Lights The red-yellow and surrounding areas discussion the topic of the word ""safafa'e/dahab"" which means ""gold"" and the word ""buraq"" which means ""lightning"" or ""bright light.",0.8100418,0.6235275,low_025_high_075,base_high_confident_TRUE,TRUE
"Feel good?'

Comment 3 users liking.: The first two articles ""the"" and ""a"" are often omitted in spoken English.",0.191673,0.19742304,low_025_high_075,base_low_confident_FALSE,FALSE
- Chocolate Chip Blog Dog Cake: The Best Chocolate Restaurant in the Country.,0.0050966907,0.009223521,low_025_high_075,base_low_confident_FALSE,FALSE
"If this hasn't been properly pointed frog, please reposition yours before attempting to use this tool.",0.004566644,0.0076742033,low_025_high_075,base_low_confident_FALSE,FALSE
"Upon leaving this ‘Feline Funtainment’ camping experience, attendees would be able naturally type their opponents solving classic crossword puzzle, and the other is a series of games that require different puzzle-solving skills.",0.9846326,0.9777303,low_025_high_075,base_high_confident_TRUE,TRUE
"Read this article where different X-ray detectors have unique detectors that allow for high resolution imaging of the brain, the heart, and the digestive system.",0.004244913,0.0067853923,low_025_high_075,base_low_confident_FALSE,FALSE
Spying the menu noticed delectables dishes that my friend immediately wanted to try.,0.0039348034,0.006872009,low_025_high_075,base_low_confident_FALSE,FALSE
"Cabrini has really beautiful spaces recommendations giving me ideas for DIY fireplaces, but I'm not sure how to execute them.",0.0068453946,0.011201271,low_025_high_075,base_low_confident_FALSE,FALSE
"Even from just the slightest suggestions or invitations created by guests.
If the property you visit is not a hotel seems unreal or even if you have stayed in that hotel before, you can still use the same method.",0.9190331,0.87442327,low_025_high_075,base_high_confident_TRUE,TRUE
Way above that minimum workers get asked for. It’s taken a vow to never be less than their best.,0.005953701,0.01120182,low_025_high_075,base_low_confident_FALSE,FALSE
"Included grooming tools for dogs may alternative products for pet nails such those being nail clippers, nail files, and nail polish.",0.0064243483,0.011567054,low_025_high_075,base_low_confident_FALSE,FALSE
Your lovely style will enlightimentehouse. Thank-yousomuch for sharing your web page.,0.028972201,0.046763666,low_025_high_075,base_low_confident_FALSE,FALSE
"ϓFinancial success requires youvetuch to make sure that whatever business or individual you are promoting, you are doing it in an ethical and legal way.",0.0057523805,0.00900951,low_025_high_075,base_low_confident_FALSE,FALSE
"It seems ridiculous that a spy set-up could have more intricate details than a real-life political scandal, but that's exactly what happened with the so-called ""Spygate"" scandal that rocked the New York Knicks last week.",0.0054978863,0.010311847,low_025_high_075,base_low_confident_FALSE,FALSE
One reason films often run long without premium tickets once released. It stares at infomercial buy rockmythique the.,0.9822879,0.9741591,low_025_high_075,base_high_confident_TRUE,TRUE
"To create the look you got wrapped one lens, use either manual glass filters, or you can buy a kit that includes a set of filters that are designed to create a variety of special effects.",0.0052270833,0.008137041,low_025_high_075,base_low_confident_FALSE,FALSE
"If hosting a baking competition isn"" hrefuser:[user], you pull out your old, trusty recipe book and start flipping through the pages.",0.0052934797,0.009414305,low_025_high_075,base_low_confident_FALSE,FALSE
"Next line your eggs tarts form tin baking case. Beat eggs preferably two, but one would do, add a little milk and sugar, and a pinch of salt.",0.044153925,0.08444273,low_025_high_075,base_low_confident_FALSE,FALSE
"Babies, young parents/hoomoughters need healthy variety in daily menus.",0.005392405,0.009628913,low_025_high_075,base_low_confident_FALSE,FALSE
"Here follow practice the following exercises for 15 sessions:

Pull back, raise under: Insert the fullness in your behind teeth at a slight angle.",0.9434941,0.95176786,low_025_high_075,base_high_confident_TRUE,TRUE
"Companies whose supply networks convert less water into higher valued wastewater streams, such as biodegradable organic compounds, are likely to be more sustainable than those that discharge less valuable materials.",0.004081879,0.0062076985,low_025_high_075,base_low_confident_FALSE,FALSE
"As engineers, it is our duty,” Brink concluded in announcing MEET’s plans to expand to other states.",0.0049845153,0.008950004,low_025_high_075,base_low_confident_FALSE,FALSE
Kernika Gentle Rose Facial Olive Enrollment Cleansing Gel and then sometimes I use it as a moisturizer too.,0.006023673,0.010805779,low_025_high_075,base_low_confident_FALSE,FALSE
Plenty more of his furniture surfaced aalfred around town in gas station and thrift stores.,0.008160554,0.01382265,low_025_high_075,base_low_confident_FALSE,FALSE
"Italian-style sandwiches like briskitas au jus, gabaghali, and porchetta are delicious, but they’re also a lot of work to make.",0.004305671,0.00772938,low_025_high_075,base_low_confident_FALSE,FALSE
With countless dead ends as possibilities mounted on the walls. It dawned to me that I had to find another way out of this.,0.0048929756,0.008245644,low_025_high_075,base_low_confident_FALSE,FALSE
both productivity can and mental effectiveness and ultimately help you get that extra productivity boost that you've been looking for.,0.006153884,0.009800945,low_025_high_075,base_low_confident_FALSE,FALSE
"If there occurs a difficulty which begins to appear to the market as well as the value of a currency, it will probably be devalued.",0.0043210983,0.007067692,low_025_high_075,base_low_confident_FALSE,FALSE
"Here, where it's all more concrete and practical.

I totally get what you're saying.",0.004934282,0.009005977,low_025_high_075,base_low_confident_FALSE,FALSE
Lightning crashes illuminate both mesmeriful domestic interiors as far south from a new york city skyline.,0.010601513,0.022877753,low_025_high_075,base_low_confident_FALSE,FALSE
Since birthdays are all about celebrating but the person turning 21 deserves a night to party. So I would like to share with you a few ideas on how to make your 21st birthday party a memorable one.,0.005416591,0.008417259,low_025_high_075,base_low_confident_FALSE,FALSE
Chat that you are trying ro get is down below google and bings reach. It goog gave up the search assistant and just displays web pages that are relevant to the search.,0.9579614,0.93257755,low_025_high_075,base_high_confident_TRUE,TRUE
Where I’ll put inside the backpack The milk shivered a bit out there This is round around afternoon.,0.24198282,0.3987213,low_025_high_075,base_low_confident_FALSE,FALSE
AccuScore has predicted Lake-E and AccuCAST subscribers to make the most of the current market opportunities and pitfalls.,0.01098833,0.02094863,low_025_high_075,base_low_confident_FALSE,FALSE
Bicycle manufacturers state the recommended “ Inflate>Tires To..” amount but most of them do not mention the exact PSI to be used.,0.027719477,0.085778505,low_025_high_075,base_low_confident_FALSE,FALSE
"While governments do have an inbox stack file size, or a larger overall size than the others.",0.0046149087,0.008642729,low_025_high_075,base_low_confident_FALSE,FALSE
"And with its only beaches, crystal blue bungal doesn’t disappoint on being a leading luxury beach bungalow-focused boutique inspirational for travelers.",0.4810377,0.54154515,low_025_high_075,specialist_uncertain_band,TRUE
We have detailed the different percentages starting between 10/ and 20/ for the 10/12/16 16/18/22 22/24/26/28/30/32/34/36/38/40/42/44/46/48/50/52/54/56/58/60/62/64/66/68/70/72/74/76/78/80/82/84/86/88/90/92/94/96/98/100/ in this article.,0.032130796,0.050787088,low_025_high_075,base_low_confident_FALSE,FALSE
"Combination that you simply which at BBC.
French has a vast array of words and expressions which can be used to express a variety of feelings and emotions.",0.032467682,0.050990775,low_025_high_075,base_low_confident_FALSE,FALSE
"broken, you don’t!
labor. The amount charged to a barber client will be based on his or her hair length, hair type, and the level of complexity of the design.",0.016771438,0.03408626,low_025_high_075,base_low_confident_FALSE,FALSE
"Any guidance?”

I replied ‘that vegetable oil has a very bad smell and taste, it’s not something we want to use for cooking.",0.0062889094,0.010393295,low_025_high_075,base_low_confident_FALSE,FALSE
Increasing prevalence of sedual substances among young people comprises one life style risk factor for the development of mental health problems.,0.0048964433,0.008907547,low_025_high_075,base_low_confident_FALSE,FALSE
"Whether there be cliqering/unspoken communication between dominant person or not, I do not see why they must be held responsible for the actions of their followers.",0.005707043,0.009586823,low_025_high_075,base_low_confident_FALSE,FALSE
"Advanced baker readers don't often 3 layer here, but in this area, though, thickness matters thoroughly for a 3 layer cake.",0.008433982,0.021094495,low_025_high_075,base_low_confident_FALSE,FALSE
Oil-level checks should occur tightly schedule like monthly depending on whether your mechanical system is used regularly.,0.0053803935,0.009284919,low_025_high_075,base_low_confident_FALSE,FALSE
The simple act can help reduce the mood dark intervals in your normal life. Making a list of things that you are thankful for is one of the most effective things that you can do to cultivate an optimistic outlook.,0.0066676894,0.010838592,low_025_high_075,base_low_confident_FALSE,FALSE
"Although urinary is a natural further research on control of the urinary, such problems are often not associated with urinary tract infections.",0.0046285884,0.0074750627,low_025_high_075,base_low_confident_FALSE,FALSE
"Thank You""]
                else:
      [- we are currently having some technical difficulties.",0.102161944,0.11430332,low_025_high_075,base_low_confident_FALSE,FALSE
"What are You up for tomorrow?"" Well, it sounds pretty dull to tell you the truth.",0.0036689616,0.006496423,low_025_high_075,base_low_confident_FALSE,FALSE
Have the students write different real-life situation about dog adoption. Record the students' answers and then create a slideshow presentation using the questions and answers as talking points.,0.0051957965,0.009590826,low_025_high_075,base_low_confident_FALSE,FALSE
"It is rare in the world, and also highly unlikely to happen 90 times in a row.",0.00478698,0.008846719,low_025_high_075,base_low_confident_FALSE,FALSE
"There's frequent references to it and many brushes are to about the land, the difference beings, and what happened In the world, what happened to me, and what happened to you.",0.7522404,0.5442199,low_025_high_075,base_high_confident_TRUE,TRUE
"However urban me­­­gadana’s current condition is quite good, next time folks consider a another re-master, I suggest we go back and re-master the original game.",0.94607055,0.91163516,low_025_high_075,base_high_confident_TRUE,TRUE
Please enter your thoughts in consider mode and I promise to take logical steps to make the world a better place.,0.004774375,0.008620685,low_025_high_075,base_low_confident_FALSE,FALSE
When it hasn’t been fresh flowers you’ve arranged. I also make the gumpaste roses and I love to use them for the wedding centerpieces.,0.90812427,0.9113705,low_025_high_075,base_high_confident_TRUE,TRUE
"Coconut shells are then used, and this generates a lot by-products for disposal and is not eco-friendly.",0.00421135,0.0073846895,low_025_high_075,base_low_confident_FALSE,FALSE
"When checking list box 3 in Question Trace #201(see Exhibit C), my health was ""excellent""])

LH = List Health

Question Trace #201.",0.8771153,0.822777,low_025_high_075,base_high_confident_TRUE,TRUE
Based out various features like durationspectrum etc I can accurately regulate a song from a single track.,0.0045153555,0.008168369,low_025_high_075,base_low_confident_FALSE,FALSE
"Despite its premise that the show could appear déjà vous at it’s plot, the show is a fresh take on the classic sci-fi genre.",0.0051828977,0.009767794,low_025_high_075,base_low_confident_FALSE,FALSE
"According https //deadline....
Uptick in COVIDCases Across Laos. Lao PDR reported 14 new cases of COVID-19 on 29th December 2021, bringing the total number of cases to 2,165.",0.95729494,0.927544,low_025_high_075,base_high_confident_TRUE,TRUE
