text,true_label,oof_pred_label,oof_prob_TRUE,error_type,confidence,char_length,word_count,unique_word_ratio,avg_word_length,digit_ratio,uppercase_ratio,punctuation_ratio,non_alphanumeric_ratio,newline_count,url_count,repeated_token_count,very_long_token_count,short_sentence_count,long_sentence_count,approx_sentence_count
"Thatcher D'souzechua 64470 Aluminé (Argentine Temuco Ar 1 S.O Paulo, SP, Brazil) 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 .",TRUE,FALSE,0.008707431597197172,false_negative,0.9912925684028028,278.0,112.0,0.125,1.4375,0.37410071942446044,0.21052631578947367,0.025179856115107913,0.025179856115107913,0.0,0.0,98.0,0.0,0.0,1.0,2.0
"İs sistemimizle yapılan ve kaliteliya iau</s>

# 41. Welcome to Yosemite Jasper Summer 2018

.",TRUE,FALSE,0.06291836264501682,false_negative,0.9370816373549832,94.0,14.0,1.0,5.214285714285714,0.06382978723404255,0.07575757575757576,0.06382978723404255,0.06382978723404255,4.0,0.0,0.0,0.0,1.0,0.0,3.0
Tao Yang (T.) was introduced rant by les versat de la note de roi and les prisons Aix et de de la musique de la de la la de la et de de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la de la.,TRUE,FALSE,0.07695434225733724,false_negative,0.9230456577426628,703.0,222.0,0.08108108108108109,2.1531531531531534,0.0,0.008368200836820083,0.005689900426742532,0.005689900426742532,0.0,0.0,204.0,0.0,1.0,1.0,2.0
Surely as important research is to angle to discern quinomycin function inside the cell included the field that has been researched.,TRUE,FALSE,0.08315656807905869,false_negative,0.9168434319209413,132.0,21.0,0.9047619047619048,5.285714285714286,0.0,0.009009009009009009,0.007575757575757576,0.007575757575757576,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"Fashion’s the art.

The Art...
of Natural Selection.

It’ll be neat when they pluck need had kept them.",TRUE,FALSE,0.08355696571499836,false_negative,0.9164430342850016,103.0,20.0,0.9,3.8,0.0,0.07894736842105263,0.05825242718446602,0.07766990291262135,5.0,0.0,2.0,0.0,3.0,0.0,4.0
"Battery-assistant systems generally obtain power and toll free: 8-1490, ; 197 lpm: 8-1490, .",TRUE,FALSE,0.10291159210155314,false_negative,0.8970884078984469,92.0,15.0,0.8666666666666667,4.666666666666667,0.14130434782608695,0.017543859649122806,0.09782608695652174,0.09782608695652174,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"-

for the first approach could you use laying flowers to three, like a big one dieszen, but the fourth is quite small.",TRUE,FALSE,0.10671032522778061,false_negative,0.8932896747722194,119.0,22.0,0.9545454545454546,4.181818181818182,0.0,0.0,0.03361344537815126,0.03361344537815126,2.0,0.0,1.0,0.0,0.0,0.0,2.0
"By reviewing o'connor v blymy' decision, and applying the ussery ruling to declarinin c.",TRUE,FALSE,0.10720354490163696,false_negative,0.892796455098363,88.0,15.0,1.0,4.733333333333333,0.0,0.014084507042253521,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"итогскок

10
If potential clients ascert your services you must get that they have talk other advertising agencies.",TRUE,FALSE,0.10804700957248327,false_negative,0.8919529904275167,115.0,18.0,1.0,5.333333333333333,0.017391304347826087,0.010638297872340425,0.008695652173913044,0.008695652173913044,3.0,0.0,0.0,0.0,2.0,0.0,3.0
"</assistant>"");
  let keywords    : an Initially: The And
       : of A Keel It Reason's
       ""The And of A Keel It Reason's""
      .",TRUE,FALSE,0.11458466147947588,false_negative,0.8854153385205241,135.0,21.0,0.6190476190476191,3.5714285714285716,0.0,0.17333333333333334,0.1037037037037037,0.1037037037037037,4.0,0.0,8.0,0.0,1.0,0.0,4.0
During World varsity football 2021 World series@ 777liga 6 0mm bedding sets jura spiegler.,TRUE,FALSE,0.11716149203293688,false_negative,0.8828385079670631,90.0,14.0,0.9285714285714286,5.357142857142857,0.1,0.045454545454545456,0.022222222222222223,0.022222222222222223,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Here this term includes cold- (plaisterfat - see butter definition 31) and hot-martker t (butter definition 24).,TRUE,FALSE,0.11779356524646822,false_negative,0.8822064347535318,112.0,17.0,0.8823529411764706,5.176470588235294,0.03571428571428571,0.011904761904761904,0.07142857142857142,0.07142857142857142,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"From steak &amp: fish, shrimp busts (B) 45- &middota.
The breakfast plate included a y.",TRUE,FALSE,0.1187224291157723,false_negative,0.8812775708842278,87.0,15.0,1.0,4.266666666666667,0.022988505747126436,0.04838709677419355,0.10344827586206896,0.10344827586206896,1.0,0.0,0.0,0.0,0.0,0.0,2.0
""", you were referring about ?

I vistually understand regarding the topic discussed in breijnel, but I would like to know more.",TRUE,FALSE,0.11897597657745844,false_negative,0.8810240234225416,127.0,20.0,0.95,5.0,0.0,0.02,0.03937007874015748,0.03937007874015748,2.0,0.0,1.0,0.0,1.0,0.0,2.0
"Plus plus, I got even the non CMV ""champions of progress"" into the #openGarden movement.",TRUE,FALSE,0.11942577901365643,false_negative,0.8805742209863435,88.0,15.0,0.8666666666666667,4.6,0.0,0.08695652173913043,0.056818181818181816,0.056818181818181816,0.0,0.0,2.0,0.0,0.0,0.0,1.0
･They had a basic need - communications and transmittl of skills and intellect. Essays go south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south of the south.,TRUE,FALSE,0.12413788050672003,false_negative,0.87586211949328,967.0,216.0,0.06944444444444445,3.4583333333333335,0.0,0.002677376171352075,0.0031023784901758012,0.004136504653567736,0.0,0.0,201.0,0.0,0.0,1.0,2.0
"""

It covers topics each department/verbatim would choose at its will on its year to productivity within the confines teamworking and teamworking.",TRUE,FALSE,0.1250285627627972,false_negative,0.8749714372372028,146.0,22.0,0.9090909090909091,5.5,0.0,0.008264462809917356,0.02054794520547945,0.02054794520547945,2.0,0.0,2.0,0.0,0.0,0.0,2.0
"In typical tourist-style hubris,
Hungarian Chicken Raclette Recipe: 1 h Vinegar, res um aut, 3 h Vinegar, res um aut, 1 h Vinegar, res um aut, 2 h Vinegar, res um aut, 1 h Vinegar, res um aut.",TRUE,FALSE,0.12843968050454865,false_negative,0.8715603194954513,192.0,39.0,0.4358974358974359,3.641025641025641,0.026041666666666668,0.072992700729927,0.06770833333333333,0.06770833333333333,1.0,0.0,22.0,0.0,1.0,1.0,2.0
"From jogging (and on the second engine, brake to neutral) like a quick burst and shifting up to at the same time.",TRUE,FALSE,0.13182729032456872,false_negative,0.8681727096754313,113.0,22.0,0.8636363636363636,4.0,0.0,0.011363636363636364,0.035398230088495575,0.035398230088495575,0.0,0.0,3.0,0.0,0.0,0.0,1.0
"inicial ""My name iz Dru Skewn Sov, also known dude to Kurt Loveliessoflo.",TRUE,FALSE,0.13393474117387186,false_negative,0.8660652588261282,73.0,13.0,1.0,4.461538461538462,0.0,0.10344827586206896,0.0410958904109589,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"]

user:false

I am looking for an app pack which fetch data of a huge excel sheet and could interact easily in excel sheet.",TRUE,FALSE,0.14125793115516327,false_negative,0.8587420688448367,124.0,24.0,0.9166666666666666,4.0,0.0,0.010416666666666666,0.024193548387096774,0.024193548387096774,4.0,0.0,2.0,0.0,1.0,0.0,3.0
Jenny uses honesty for the relationship itself and processes through experiences that influence the course and role that develop ongoing feelings of trust and respect.,TRUE,FALSE,0.14396248453598315,false_negative,0.8560375154640169,167.0,25.0,0.84,5.68,0.0,0.007042253521126761,0.005988023952095809,0.005988023952095809,0.0,0.0,4.0,0.0,0.0,1.0,1.0
"What is lost of the time is used"",
        objects=[""food"", True], verbosity=0)

      to_buy_str = items_to_string(to_buy)

      if to_buy_str.",TRUE,FALSE,0.1462796038219062,false_negative,0.8537203961780938,145.0,18.0,0.8888888888888888,5.166666666666667,0.006896551724137931,0.023529411764705882,0.15172413793103448,0.15172413793103448,5.0,0.0,2.0,1.0,3.0,0.0,4.0
It might take defusing the oven and cuiranto batteries for like 3773000 seconds extra good for your family and friends.,TRUE,FALSE,0.1528399536865133,false_negative,0.8471600463134867,119.0,20.0,0.9,4.95,0.058823529411764705,0.010869565217391304,0.008403361344537815,0.008403361344537815,0.0,0.0,2.0,0.0,0.0,0.0,1.0
Here Are Energy’s Top Tips on Regular Installments Systems for Auto Maintenance Here Are Energy is a critical on your engine that can help increase its lifespan.,TRUE,FALSE,0.15502217711006694,false_negative,0.8449778228899331,161.0,28.0,0.8571428571428571,4.75,0.0,0.09774436090225563,0.006211180124223602,0.012422360248447204,0.0,0.0,4.0,0.0,0.0,1.0,1.0
"/]"">
			you may get	

What Things Idiot's Say Not

[USER]: describe cognitive verbs.",TRUE,FALSE,0.15656348109696744,false_negative,0.8434365189030326,84.0,13.0,1.0,4.384615384615385,0.0,0.15789473684210525,0.10714285714285714,0.10714285714285714,5.0,0.0,0.0,0.0,2.0,0.0,4.0
13200+ viewsMay '05anonymousPosted More are there other ways to judge the quality for running necessity more like cool and the 20th.,TRUE,FALSE,0.16032623478706523,false_negative,0.8396737652129348,132.0,21.0,0.9047619047619048,5.190476190476191,0.06818181818181818,0.03,0.022727272727272728,0.022727272727272728,0.0,0.0,2.0,1.0,0.0,0.0,1.0
Gold label Extra Vegetable Oil will airliefrÈe les cuis·nes vol'ont icier terr'able.,TRUE,FALSE,0.16066215141302428,false_negative,0.8393378485869757,84.0,15.0,1.0,4.6,0.0,0.07246376811594203,0.03571428571428571,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Plus that girl with skinny jeans probably showering pools, that girl I'm taking to student to break up with her.",TRUE,FALSE,0.1631513799627057,false_negative,0.8368486200372943,112.0,21.0,0.8095238095238095,4.285714285714286,0.0,0.022222222222222223,0.026785714285714284,0.026785714285714284,0.0,0.0,4.0,0.0,0.0,0.0,1.0
Hodgemon was a hard working miner culpat un remarried d. Unhappiness was a life Aquastar had never known.,TRUE,FALSE,0.16384280523068975,false_negative,0.8361571947693103,105.0,18.0,0.8888888888888888,4.777777777777778,0.0,0.03488372093023256,0.01904761904761905,0.01904761904761905,0.0,0.0,2.0,0.0,0.0,0.0,2.0
"In short - understanding the purpose/fridge/app today, the steps we facilitate the delivery service, how they exert their service and what they need to do to be successful.",TRUE,FALSE,0.16402458542037682,false_negative,0.8359754145796232,172.0,29.0,0.8275862068965517,4.793103448275862,0.0,0.007194244604316547,0.03488372093023256,0.03488372093023256,0.0,0.0,5.0,0.0,0.0,1.0,1.0
"']"")
consoleLog(""Now you get!)"";

}

Solution:

The solution given in Space Invlander involves the Collection code repository.",TRUE,FALSE,0.1741084585993158,false_negative,0.8258915414006842,126.0,16.0,0.875,5.875,0.0,0.07446808510638298,0.10317460317460317,0.10317460317460317,7.0,0.0,2.0,0.0,2.0,0.0,6.0
"Im assuming 'I' used number two.

commented on Climate Forecats by user 3

Flat on your ass is not the new black.",TRUE,FALSE,0.17621973772759844,false_negative,0.8237802622724015,113.0,22.0,0.9545454545454546,3.909090909090909,0.008849557522123894,0.058823529411764705,0.035398230088495575,0.035398230088495575,4.0,0.0,1.0,0.0,0.0,0.0,3.0
While many individuals still retain their gasoline crammed green monster that is a challenge timely to visit cleaning tool shops.,TRUE,FALSE,0.1784693801012955,false_negative,0.8215306198987045,129.0,20.0,1.0,5.45,0.0,0.009174311926605505,0.007751937984496124,0.007751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Count Bascobel’s dishes themed with Barangen, have been perfected by Julia’s extremely Chef Michele.",TRUE,FALSE,0.17911454270558544,false_negative,0.8208854572944145,100.0,16.0,0.9375,5.1875,0.0,0.07228915662650602,0.02,0.04,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"Some barb}

#### 4 Responses/wrinnings
1 .

#### 8 Responses:]

Anyone provide more details about the 2nd and 3rd items in the list.",TRUE,FALSE,0.1819250570165735,false_negative,0.8180749429834265,132.0,21.0,0.9047619047619048,4.428571428571429,0.03787878787878788,0.045454545454545456,0.10606060606060606,0.10606060606060606,7.0,0.0,2.0,0.0,4.0,0.0,5.0
"Remembering cheques are still used in many ways & places held in some countries,. I sing them in, ""Come and sing them in, I sing them in, I sing them in, I sing them in"".",TRUE,FALSE,0.18481290751823193,false_negative,0.8151870924817681,170.0,34.0,0.5,3.7058823529411766,0.0,0.047619047619047616,0.058823529411764705,0.058823529411764705,0.0,0.0,17.0,0.0,0.0,0.0,2.0
"Start step-two, then rinse lightly and apply vaporub sticks on each foot of the bucket, making nice and care skin away from the skin.",TRUE,FALSE,0.18517773764538434,false_negative,0.8148222623546156,133.0,25.0,0.88,4.24,0.0,0.009433962264150943,0.03007518796992481,0.03007518796992481,0.0,0.0,3.0,0.0,0.0,1.0,1.0
"We were both seeing the same things from Orbis Astrris, the same sense that the other was elusive blur shifting and fading into and out of focus.",TRUE,FALSE,0.18783687730505977,false_negative,0.8121631226949402,145.0,27.0,0.8518518518518519,4.333333333333333,0.0,0.02564102564102564,0.013793103448275862,0.013793103448275862,0.0,0.0,4.0,0.0,0.0,1.0,1.0
"Have her take some gentle twisting and breathing flows, increases flexibility in her, and assists in reducing tension and cooling ecorgasms.",TRUE,FALSE,0.19114405804211584,false_negative,0.8088559419578841,140.0,21.0,0.8095238095238095,5.571428571428571,0.0,0.008547008547008548,0.02142857142857143,0.02142857142857143,0.0,0.0,4.0,0.0,0.0,0.0,1.0
"Have too been stuck looking"" ""How bizarre! Elaborare, _nasmis_ :] Is our science of the universe, the science of the world.",TRUE,FALSE,0.1913477550739883,false_negative,0.8086522449260117,123.0,20.0,0.8,4.75,0.0,0.043010752688172046,0.08130081300813008,0.08130081300813008,0.0,0.0,4.0,0.0,0.0,0.0,2.0
"Before you compare to the traditional mop & attack combination of United States, it will be little devices that can be simply done of a bucket.",TRUE,FALSE,0.19366530659738007,false_negative,0.8063346934026199,143.0,25.0,0.92,4.6,0.0,0.02608695652173913,0.02097902097902098,0.02097902097902098,0.0,0.0,2.0,0.0,0.0,1.0,1.0
"}
user,{}
assistant: 
""That myth is a mare's nest, there is verifiably minuscuoze cuanto vuoi.",TRUE,FALSE,0.1951157197023595,false_negative,0.8048842802976405,94.0,15.0,0.9333333333333333,4.666666666666667,0.0,0.014285714285714285,0.09574468085106383,0.09574468085106383,3.0,0.0,1.0,0.0,2.0,0.0,4.0
"At FCSM Community Credit Conference activities and store events take precedence - and on store events, safety would, alone.",TRUE,FALSE,0.19560458285295118,false_negative,0.8043954171470489,123.0,18.0,0.8333333333333334,5.611111111111111,0.0,0.07920792079207921,0.032520325203252036,0.032520325203252036,0.0,0.0,3.0,0.0,0.0,0.0,1.0
It it is possible or clarifiable from insufficient context solely to guess that was your incovation contextualized repeatedly more accurately?,TRUE,FALSE,0.19576603424313432,false_negative,0.8042339657568657,142.0,20.0,0.95,6.1,0.0,0.00819672131147541,0.007042253521126761,0.007042253521126761,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"下山が好きだな！は Micha RisherSeptember, March Posted 12 February 2009/by r_lindlemood.",TRUE,FALSE,0.1959485755613594,false_negative,0.8040514244386406,79.0,11.0,1.0,6.090909090909091,0.0759493670886076,0.1,0.05063291139240506,0.06329113924050633,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"Along a trail,

Or maybe through tall prison walls above Camber’s Gate

I feel the morning sunshine selling me with its rays,

I feel the morning sunshine selling me with its rays.",TRUE,FALSE,0.1990339727291117,false_negative,0.8009660272708883,180.0,33.0,0.696969696969697,4.303030303030303,0.0,0.04225352112676056,0.016666666666666666,0.022222222222222223,6.0,0.0,10.0,0.0,1.0,0.0,4.0
Increase freshness lifespan means that any spoils merely need a few moment to scale back behind and you hit preserve as offered by the company.,TRUE,FALSE,0.2047854041911247,false_negative,0.7952145958088753,143.0,25.0,1.0,4.72,0.0,0.00847457627118644,0.006993006993006993,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Since then I slowed it down. Still doing ica and ica and ican the last few evenings instead which is great.,TRUE,FALSE,0.20675258361517326,false_negative,0.7932474163848268,107.0,21.0,0.9047619047619048,4.0476190476190474,0.0,0.03529411764705882,0.018691588785046728,0.018691588785046728,0.0,0.0,2.0,0.0,0.0,0.0,2.0
"Any advice for savvy crafters?
Yes we do Gem. What's that you thought you heard - ""any-egg-stra""?",TRUE,FALSE,0.2089451986677979,false_negative,0.7910548013322021,97.0,19.0,0.8947368421052632,3.789473684210526,0.0,0.05555555555555555,0.09278350515463918,0.09278350515463918,1.0,0.0,2.0,0.0,2.0,0.0,3.0
"Once every year Darleen and I make duelships79 to Florida to lay at the base for quarterly Fleet drives, and to visit a few of our favorite people.",TRUE,FALSE,0.20944435087928293,false_negative,0.7905556491207171,147.0,28.0,0.8928571428571429,4.214285714285714,0.013605442176870748,0.04310344827586207,0.013605442176870748,0.013605442176870748,0.0,0.0,3.0,0.0,0.0,1.0,1.0
"}

Answer link ||
This is a good question to perhaps start grumpy pants off is or not. The answer structure is as important. The question structure is important.",TRUE,FALSE,0.2116195182157281,false_negative,0.7883804817842719,161.0,27.0,0.7037037037037037,4.666666666666667,0.0,0.031746031746031744,0.037267080745341616,0.037267080745341616,3.0,0.0,8.0,0.0,2.0,0.0,5.0
"It optimized for SEO keywords for aesthetics, foundations of dentistry field, immediate provision of Relief is finding the service.",TRUE,FALSE,0.21407839522306227,false_negative,0.7859216047769377,131.0,19.0,0.8947368421052632,5.7894736842105265,0.0,0.045454545454545456,0.022900763358778626,0.022900763358778626,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"To access copies the discussion documents ahead taking action tips, and a number of population-based anticoagulational potential of dipyridamol and aspirin.",TRUE,FALSE,0.2148665458536773,false_negative,0.7851334541463227,156.0,22.0,0.9090909090909091,6.045454545454546,0.0,0.007518796992481203,0.019230769230769232,0.019230769230769232,0.0,0.0,2.0,1.0,0.0,0.0,1.0
"Whether due
Football Huddle Analysis lasts approximately We recommend a minimum game involvement of 4 and no more more than 10 games.",TRUE,FALSE,0.2153465778926698,false_negative,0.7846534221073302,133.0,22.0,0.9545454545454546,5.045454545454546,0.022556390977443608,0.046296296296296294,0.007518796992481203,0.007518796992481203,1.0,0.0,1.0,0.0,1.0,0.0,2.0
"Brands from workout shoemaking, sneažerys boosters, to hiking boots cater far more to large, different markets.",TRUE,FALSE,0.21823040818737527,false_negative,0.7817695918126247,111.0,16.0,0.9375,5.75,0.0,0.010869565217391304,0.036036036036036036,0.036036036036036036,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"Typically this takes halfway an hour before anyone from the Missoula office comes in around 930 am—we key ones, anyway.",TRUE,FALSE,0.2191699602832931,false_negative,0.780830039716707,119.0,21.0,1.0,4.619047619047619,0.025210084033613446,0.02127659574468085,0.01680672268907563,0.025210084033613446,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"zcze³d³ is one among Zimbabwe nationalisation champions, who, in ‘64, ‘67 converted ZBAFC to ZBFC, ZBFC to Zimbank, Zimbank to ZB, ZB to Zimre, Zimre to ZB, ZB to Zimre, Zimre to ZB, ZB to Zimre, Zimre to ZB, ZB to Zimre, ZB to Zimre, Zimre to ZB, Zimre to ZB, Zimre to ZB, Zimre to ZB, Zimre to ZB, Zimre to ZB, Zimre to ZB, Zimre to ZB, Zimre to ZB, Zimre to ZB, Zimre to ZB, Zimre to ZB, Zimre to ZB, Zimre to ZB, Zimre to ZB, Zimre to ZB, Zimre to ZB, Zimre to ZB.",TRUE,FALSE,0.22049758680091178,false_negative,0.7795024131990882,468.0,99.0,0.18181818181818182,3.393939393939394,0.01282051282051282,0.2909090909090909,0.06837606837606838,0.07264957264957266,0.0,0.0,81.0,1.0,0.0,1.0,1.0
"For meat and dairy that freeze and have adjacent use group codes like ""carryover picky eatopia on our schedule, not on theirs.",TRUE,FALSE,0.22277636677406307,false_negative,0.7772236332259369,126.0,22.0,0.9090909090909091,4.636363636363637,0.0,0.00980392156862745,0.023809523809523808,0.023809523809523808,0.0,0.0,2.0,0.0,0.0,0.0,1.0
"_Email contact to get back up at top banks – this study, from the Federal deposit – the federal reserve bank more opportunities take the next day.",TRUE,FALSE,0.22600191873788544,false_negative,0.7739980812621146,146.0,25.0,0.88,4.64,0.0,0.017391304347826087,0.02054794520547945,0.03424657534246575,0.0,0.0,3.0,0.0,0.0,1.0,1.0
"</i>	|

| 3.Period= '</b>(3 year period starts on effective/service/end dates)</s> | 4.",TRUE,FALSE,0.227194806667862,false_negative,0.772805193332138,87.0,15.0,0.8666666666666667,3.6,0.034482758620689655,0.0196078431372549,0.22988505747126436,0.22988505747126436,2.0,0.0,2.0,0.0,2.0,0.0,3.0
"Rathnakarasimileswamar contortionnelia K. From R to Lishamma Simham, U.",TRUE,FALSE,0.22868567945058377,false_negative,0.7713143205494162,71.0,9.0,1.0,6.666666666666667,0.0,0.11666666666666667,0.04225352112676056,0.04225352112676056,0.0,0.0,0.0,2.0,1.0,0.0,2.0
"It enjoys good footpaths most high up where wholesome views commence.

There are scores are of benches and hexical seating arrangements too.",TRUE,FALSE,0.23023571334207238,false_negative,0.7697642866579276,140.0,22.0,0.9545454545454546,5.2727272727272725,0.0,0.017241379310344827,0.014285714285714285,0.014285714285714285,2.0,0.0,1.0,0.0,0.0,0.0,2.0
"</strong escalate into a heated battle as dramaturgenes analyzes their moves and shares his wisdom on advancing counterattacks.

#1.",TRUE,FALSE,0.23051249914301408,false_negative,0.7694875008569859,132.0,19.0,1.0,5.684210526315789,0.007575757575757576,0.0,0.03787878787878788,0.03787878787878788,2.0,0.0,0.0,0.0,1.0,0.0,2.0
If natural dofs your style but a visual learner; worry it; feel free always to follow the informational document recommendations for the makeup application process.,TRUE,FALSE,0.23100010983644018,false_negative,0.7689998901635599,164.0,25.0,0.96,5.48,0.0,0.0072992700729927005,0.018292682926829267,0.018292682926829267,0.0,0.0,1.0,1.0,0.0,1.0,1.0
"Let my team I would love to help custom design mirror, so that no more scratches that can be sent tracking app for the car.",TRUE,FALSE,0.23893990808111853,false_negative,0.7610600919188815,123.0,25.0,0.96,3.88,0.0,0.020618556701030927,0.016260162601626018,0.016260162601626018,0.0,0.0,1.0,0.0,0.0,1.0,1.0
/prompromising a full range discussion?) sorry opining about a subject that wouldn't be known to every culture to be of any importance.,TRUE,FALSE,0.24018111176502432,false_negative,0.7598188882349757,135.0,23.0,0.8695652173913043,4.739130434782608,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,3.0,0.0,1.0,0.0,2.0
"retreat button?

Comment Request (from Trip): Have other recipes you discovered that reanimated your taste/memory sensation memories splendid?",TRUE,FALSE,0.24071473369220756,false_negative,0.7592852663077925,142.0,19.0,1.0,6.2105263157894735,0.0,0.03389830508474576,0.04225352112676056,0.04225352112676056,2.0,0.0,0.0,0.0,1.0,0.0,2.0
"This vacuum defines speed and power and allows heavy duty athletes in my household have a cleaner, stronger and healthier environment to hithock sessions in.",TRUE,FALSE,0.2413126533735281,false_negative,0.7586873466264719,157.0,25.0,0.88,5.24,0.0,0.007633587786259542,0.012738853503184714,0.012738853503184714,0.0,0.0,3.0,0.0,0.0,1.0,1.0
"Five bucks of his own farm reveals his struggles–from a late start till his biggest problem–to his vision days over 20,000 acres.",TRUE,FALSE,0.24299883654544618,false_negative,0.7570011634545538,129.0,25.0,0.88,4.16,0.03875968992248062,0.010101010101010102,0.015503875968992248,0.031007751937984496,0.0,0.0,3.0,0.0,0.0,1.0,1.0
I also decided more often than not I would have resigned to the story of my fridge (and as inconvenient as it only prompts immediate attention.,TRUE,FALSE,0.24300644419535294,false_negative,0.756993555804647,143.0,26.0,0.9230769230769231,4.461538461538462,0.0,0.017241379310344827,0.013986013986013986,0.013986013986013986,0.0,0.0,2.0,0.0,0.0,1.0,1.0
"🎉}}

---

I don`t calander problems observed that, but up until by working out an unpleasant woman in the 1920s.",TRUE,FALSE,0.2437327917953806,false_negative,0.7562672082046193,112.0,19.0,1.0,4.315789473684211,0.03571428571428571,0.01282051282051282,0.07142857142857142,0.08035714285714286,4.0,0.0,0.0,0.0,0.0,0.0,3.0
"In essence,
Roarton is perfect instagram caption ideas How to Roasted Coffee Or Espresso I Love Pelakshep.",TRUE,FALSE,0.24442077956558003,false_negative,0.7555792204344199,106.0,17.0,1.0,5.176470588235294,0.0,0.11363636363636363,0.018867924528301886,0.018867924528301886,1.0,0.0,0.0,0.0,1.0,0.0,2.0
At present many organizations encourage their viewers downgrade a click centered system of news report in preferenceto a pay-pull system or a hybrid of both.,TRUE,FALSE,0.2452572310714444,false_negative,0.7547427689285556,157.0,26.0,0.8461538461538461,5.038461538461538,0.0,0.007633587786259542,0.012738853503184714,0.012738853503184714,0.0,0.0,4.0,0.0,0.0,1.0,1.0
"esperamente y esperenz
So typically the cases go until the firemen come round. Brung avec le feu.",TRUE,FALSE,0.2459626312214016,false_negative,0.7540373687785984,97.0,17.0,0.9411764705882353,4.647058823529412,0.0,0.02531645569620253,0.020618556701030927,0.020618556701030927,1.0,0.0,1.0,0.0,2.0,0.0,3.0
"🎂 Meanwhile in the US Senate chamber, soon-to-be-formers of ""the Squad"" make various noises and do little to nothing.",TRUE,FALSE,0.24630542931329813,false_negative,0.7536945706867019,117.0,21.0,0.9047619047619048,4.333333333333333,0.0,0.054945054945054944,0.05982905982905983,0.06837606837606838,0.0,0.0,2.0,0.0,0.0,0.0,1.0
The photos one would see on social accounts regarding the amount/sizes that some people lead cannot be compared/ex-miniker.,TRUE,FALSE,0.2464878688274606,false_negative,0.7535121311725395,123.0,21.0,0.9523809523809523,4.857142857142857,0.0,0.00980392156862745,0.032520325203252036,0.032520325203252036,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"={}"", font_size

def show_regular_groupevent(project_team_log_entry, timer):
	chatformat = """"""
<align center><font size={} bold>{}</font>
<align center><font size={} bold>{} {}</font>
<align center><font size={} bold>{} {}</font>
<align center><font size={} bold>{} {}</font>
<align center><font size={} bold>{} {}</font>"""""".",TRUE,FALSE,0.24658247701292887,false_negative,0.7534175229870711,325.0,36.0,0.3055555555555556,5.75,0.0,0.0,0.28,0.28,8.0,0.0,25.0,2.0,3.0,0.0,8.0
What makes this opportunity great is that the lodges take good consideration for this delicate ecological rhythm encourages the local community tips for avoiding crowds like a local.,TRUE,FALSE,0.2467205748721228,false_negative,0.7532794251278772,182.0,28.0,0.8571428571428571,5.5,0.0,0.006493506493506494,0.005494505494505495,0.005494505494505495,0.0,0.0,4.0,0.0,0.0,1.0,1.0
"}

assistant:
Ummm, well:

Recently, there caused me to think a lot , but it reflects my expectations getting sour .",TRUE,FALSE,0.24683459837395827,false_negative,0.7531654016260417,116.0,18.0,1.0,4.833333333333333,0.0,0.022988505747126436,0.0603448275862069,0.0603448275862069,5.0,0.0,0.0,0.0,2.0,0.0,4.0
